,create_date,location_id,location_name,md101_sn,msg
731,2021/12/02 18:31:01,225,충청남도 논산시,131926,"[논산시청]12월2일 확진자 11명(관내9,조사중2) ▶코로나 의심증상 발현 시 보건소 선별진료소에서 PCR검사 ▶코로나19 추가접종 대상자는 신속 접종 당부"
732,2021/12/02 18:30:34,40,경기도 양평군,131925,"[양평군청] 12월 2일 18시 기준 코로나19 확진자 35명(자가격리중 확진 1명)발생, 관련 사항은 www.yp21.go.kr/corona.jsp 참고하세요."
733,2021/12/02 18:16:42,243,충청북도 옥천군,131924,[옥천군청]12. 2.(목) 확진 7명발생. 3명(확진자접촉) 3명(격리중) 1명(타지역거주) 동선파악중. 확산방지 위해▲마스크착용 필수▲유증상시 선별진료소 방문
734,2021/12/02 18:09:37,180,전라남도 강진군,131923,"[강진군청]31번 확진자 발생(자가격리중), 동선없음▶마스크 착용 등 방역수칙 준수▶타지역 방문 접촉 자제▶의심증상 시 진단검사"
735,2021/12/02 18:02:37,162,울산광역시 전체,131922,"[울산광역시] 전국 확진자 급증, 김장모임 등 타지역 주민 접촉자는 반드시 선별검사소에서 진단검사 실시, 연말연시 모임자제로 코로나19 예방실천 바랍니다."
736,2021/12/02 18:00:33,168,인천광역시 전체,131921,[인천시] 11.28.(일) 미추홀구 숭의교회 13시 예배 방문자는 신분증 지참후 주소지 보건소에서 12.2(목) 21시까지 코로나19 검 사 바랍니다.
737,2021/12/02 18:00:06,37,경기도 안성시,131920,"[안성시청]12.02 코로나19확진자 15명발생. 18세이상 추가접종대상자는 당일접종,예약(누리집)바랍니다 anseong.go.kr/corona_index.jsp"
738,2021/12/02 17:58:20,41,경기도 여주시,131919,"[여주시청] 12월 2일 확진자 974~982번 9명(관내4, 관외5) 발생. 마스크 착용 등 방역수칙을 준수해 주시기 바랍니다.☞ www.yeoju.go.kr"
739,2021/12/02 17:54:36,49,경기도 평택시,131918,"[평택시]평택시확진자49명, 타지역확진자14명/여행,가족간 만남등 사적모임을 최소한으로 하고 마스크착용, 손씻기, 실내환기등 방역수칙을 준수해 주시길당부드립니다."
740,2021/12/02 17:40:33,249,충청북도 충주시,131917,"[충주시청] 12월 2일 확진자 5명 발생(선행확진자 접촉4, 조사중1) ▲마스크 착용 ▲손씻기 ▲환기 및 소독 ▲백신(추가)접종에 적극 동참하여 주시기 바랍니다"
741,2021/12/02 17:30:53,185,전라남도 나주시,131916,[나주시청] 14:20~16:20/19:45~21:40(광주→나주)] 이용하신 분은 가까운 선별진료소에서 코로나19 검사를 받으시기 바랍니다.
742,2021/12/02 17:30:33,185,전라남도 나주시,131915,"[나주시청] (정정) 12. 1.(수) 나주999-1 버스를[06:30~08:40/11:45~13:50/17:00~19:10(나주→광주), 09:00~11:00/"
743,2021/12/02 17:21:32,168,인천광역시 전체,131914,[인천시] 오늘 12. 2.(목) 보건소 선별진료소를 21시까지 연장 운영합니다. 신분증 지참후 주소지 보건소에서 코로나19 검사바랍니다.
744,2021/12/02 17:15:08,6406,충청북도 증평군,131913,"[증평군청] 12월 2일 17시 기준 확진자 1명 발생(타지역). 자세한 사항은 홈페이지를 참조하여 주시고, 마스크 착용 등 방역수칙을 준수하여 주시기 바랍니다."
745,2021/12/02 17:14:22,26,경기도 광주시,131912,"[광주시청]12월2일17시기준 확진자43명발생. 추가접종(부스터샷):50대이상,얀센접종완료자등은 https://ncvr2.kdca.go.kr에서 사전예약하세요."
746,2021/12/02 17:12:54,226,충청남도 당진시,131911,"[당진시청]12/2(목) 16시기준 확진자15명 발생(조사중3,관내접촉12) 총1344명. ▲코로나19현황 및 방역문화 준수 브리핑전문입니다 vo.la/mpuAB"
747,2021/12/02 17:08:45,13,강원도 정선군,131910,[정선군청]11.22.(월) 12:00~12:50 성원식당(정선읍 5일장길 27-2)에서 식사하신 분은 가까운 선별진료소에서 코로나 검사받으시기 바랍니다.
748,2021/12/02 17:08:10,29,경기도 김포시,131909,"[김포시청] 12월 2일 17시 기준, 코로나19 확진자 75명 발생/ 세부사항은 김포시 블로그를 참조하시기 바랍니다. vo.la/CUs76"
749,2021/12/02 17:07:32,60,경상남도 밀양시,131908,"[밀양시청] 12월2일(목)17시기준 코로나19 확진자 2명발생(밀양285-286번, 유증상1 285번 접촉1)코로나 의심증상 시 신속한 검사 바랍니다."
750,2021/12/02 17:12:54,226,충청남도 당진시,131911,"[당진시청]12/2(목) 16시기준 확진자15명 발생(조사중3,관내접촉12) 총1344명. ▲코로나19현황 및 방역문화 준수 브리핑전문입니다 vo.la/mpuAB"
751,2021/12/02 17:08:45,13,강원도 정선군,131910,[정선군청]11.22.(월) 12:00~12:50 성원식당(정선읍 5일장길 27-2)에서 식사하신 분은 가까운 선별진료소에서 코로나 검사받으시기 바랍니다.
752,2021/12/02 17:08:10,29,경기도 김포시,131909,"[김포시청] 12월 2일 17시 기준, 코로나19 확진자 75명 발생/ 세부사항은 김포시 블로그를 참조하시기 바랍니다. vo.la/CUs76"
753,2021/12/02 17:07:32,60,경상남도 밀양시,131908,"[밀양시청] 12월2일(목)17시기준 코로나19 확진자 2명발생(밀양285-286번, 유증상1 285번 접촉1)코로나 의심증상 시 신속한 검사 바랍니다."
754,2021/12/02 17:06:13,63,경상남도 양산시,131907,"[양산시청]12.2(목) 17시기준, 코로나19 확진자 32명 발생(가족간5, 확진자접촉21, 감염원불명6)▲백신 당일접종가능(접종센터, 동네병/의원)09~15시"
755,2021/12/02 17:03:08,24,경기도 과천시,131906,[과천시청] 12월2일 17시 기준 신규확진 11명 발생https://www.gccity.go.kr/corona.jsp 가벼운 의심증상도 무조건 코로나 검사
756,2021/12/02 17:02:12,57,경상남도 김해시,131905,"[김해시청] 12.2.(목) 확진자 3명(목욕탕관련 1, 조사중 2) / 김해시블로그 vo.la/E242P 참고바랍니다"
757,2021/12/02 16:47:40,234,충청남도 천안시,131904,"[충남경찰청] 천안시 서북구에서 실종된 박경자씨(여, 78세)를 찾습니다 - 150cm, 통통한 체격, 검정잠바, 보라색모자 vo.la/HnYqt / ☎182"
758,2021/12/02 16:47:11,168,인천광역시 전체,131903,[인천시] 11.28.(일) 미추홀구 소재 숭의교회(독배로 485) 13시 예배 방문자는 신분증 지참 후 주소지 보건소에서 코로나19 검사바랍니다.
759,2021/12/02 16:41:42,241,충청북도 보은군,131902,"[보은군청] 12. 2.(목) 확진자 2명 발생(타지역) 동선파악완료, 접촉자없음 ▲ 인후통, 기침 등 증상발생시 관할 선별진료소에서 검사받으시기 바랍니다."
760,2021/12/02 16:31:19,246,충청북도 진천군,131901,"[진천군청]▲12.2. 코로나 확진자 4명(내국인 3,외국인 1)▲손씻기,마스크착용 등 방역수칙 준수▲코로나19 추가접종 시기가 도래한 경우 늦지않게 참여바랍니다"
761,2021/12/02 16:30:00,25,경기도 광명시,131900,"[광명시청] 12월2일 16시 기준 확진자46명발생(확진자접촉23, 역학조사중23) 세부내용은 블로그 참조바랍니다. blog.naver.com/gmcityhall"
762,2021/12/02 16:12:39,199,전라남도 함평군,131899,[함평군청] 타지역확진자 관련 11.25(목) 12:10~13:00 상소리식당(손불면) 방문자는 거주지에서 코로나 검사 받으세요(소독완료) 의심증상시 반드시 검사
763,2021/12/02 16:12:07,28,경기도 군포시,131898,[군포시청] ▲12/2 33명 확진 pf.kakao.com/_eDSsxb ▲검사는 산본보건지소만 가능 ▲추가접종 예약 ncvr.kdca.go.kr
764,2021/12/02 16:03:36,244,충청북도 음성군,131897,"[음성군청]12월 2일 확진자29명(내국인8, 외국인21)발생▲동선,접촉자 조사중▲타지역 방문,모임,지인초청 자제▲유증상시 주민께서는 PCR검사 받으시기 바랍니다"
765,2021/12/02 15:56:16,65,경상남도 진주시,131896,[진주시청] 2일 15시 기준 확진자 3명(시민무료 선제검사) 발생. ▲ 50세 이상 추가접종 대상자는 당일 접종 또는 예약 바랍니다.
766,2021/12/02 15:49:07,185,전라남도 나주시,131895,[나주시청] 이용하신 분들은 가까운 선별진료소에서 코로나19 검사를 받으시기 바랍니다.
767,2021/12/02 15:48:39,185,전라남도 나주시,131894,"[나주시청] 12.1.(수) 나주999 버스를 [06:30~08:40/11:45~13:50(나주→광주), 09:00~11:00/19:45~21:40(광주→나주)]"
768,2021/12/02 15:26:29,45,경기도 의왕시,131893,[의왕시청] ▲12월 2일 15시 기준 코로나19 확진자 33명 발생 pf.kakao.com/_xdPSRK ▲미접종자 예약 가능 ncvr.kdca.go.kr
769,2021/12/02 15:24:31,75,경상북도 경산시,131892,"[경산시]11/21~12/2 소망기도원, 글로벌영성신학교, 새에덴교회(경산시 원효로32길 29-4) 방문자 및 교인은 반드시 선별진료소에서 검사 받으시길 바랍니다"
770,2021/12/02 15:08:56,179,전라남도 전체,131891,"[전남도청]국내 오미크론변이5명(해외입국자 10일간 격리)▲오늘 오후3시 기준26명(목욕탕8,학생5)발생▲콧물,기침 등 증상시 등교전 검사, 밀폐공간 짧게 머물기"
771,2021/12/02 15:01:39,121,부산광역시 금정구,131890,[금정구청] 일상회복지원금 전 구민 1인 5만원 지급. 12.6~12.21 거주지 동 행정복지센터 방문(☎519-5890) (※금정구청 홈페이지 공지사항 참고)
772,2021/12/02 15:01:13,54,경상남도 거제시,131889,"[거제시청] 확진자 총4명(감염경로조사중1,확진자접촉3) 발생 ▲타지역 방문 및 사적모임은 자제하고 마스크 착용 등 개인방역수칙 준수바랍니다."
773,2021/12/02 14:55:26,3,강원도 강릉시,131888,[강릉시청]11.25(목) 11:20강릉 출발→14:30인천 도착 시외버스(강원72아1717) 이용자는 반드시 보건소 선별진료소에서 검사받으시기 바랍니다.
774,2021/12/02 14:36:08,240,충청북도 단양군,131887,[단양군청] 11.25.(목) 17:40 단양 시외버스터미널 -> 영춘터미널 구간을 탑승하신 분들은 코로나 검사를 받으시기 바랍니다.
775,2021/12/02 14:34:20,36,경기도 안산시,131886,[안산시청]12월2일 14시기준 확진자 47명발생 asq.kr/XeqccJ5l 12~17세 접종 및 추가접종 사전예약 진행중 ncvr2.kdca.go.kr
776,2021/12/02 14:28:59,224,충청남도 금산군,131885,"[금산군청] 12.02(목) 14시 기준 확진자 5명(수동감시3, 격리중1, 신규1) 발생 / 50세 이상 추가접종 대상자는 당일 접종 또는 예약바랍니다."
777,2021/12/02 14:18:58,71,경상남도 함안군,131884,"[함안군청] 12월 02일 확진자 1명 발생(함안395, 역학조사중1), 마스크착용 등 방역수칙 준수 바랍니다."
778,2021/12/02 14:18:52,62,경상남도 산청군,131883,"[산청군청] 12월2일 14시기준 확진자1명(조사중) 발생 ★마스크착용, 손씻기철저★ 기침, 발열 등 증상 의심시 즉시 코로나 검사 바랍니다."
779,2021/12/02 14:09:22,61,경상남도 사천시,131882,"[사천시청]12.1.(수) 14시 이후 확진자 2명(접촉자2), 12.2.(목) 14시 기준 확진자 4명(접촉자3, 격리중1) 발생▲의심증상 시 진단검사 바랍니다"
780,2021/12/02 14:06:50,35,경기도 시흥시,131881,[시흥시청] 12월 2일 확진자 60명 발생 / 12~17세 접종 및 추가접종 가능 / 방역수칙 준수 바랍니다. vvd.bz/4ql
781,2021/12/02 14:06:13,203,전라북도 고창군,131880,"[고창군청]11.19(금),26(금),29(월)오전 해리면 현대의원 이용자/11.20(토)이후 고창병원 퇴원자 및 물리치료실 이용자/선별진료소 방문 검사바랍니다."
782,2021/12/02 14:04:24,98,광주광역시 전체,131879,"[광주광역시] 11.29(월)~12.1(수) 9시~12시 송정2동 행정복지센터 1층(광산구 광산로29번길 5, 송정동)을 방문하신 분은 검사받으시기 바랍니다"
783,2021/12/02 14:01:42,223,충청남도 공주시,131878,"[공주시청] 12월 2일 14시 기준. 확진자 3명 발생. 공주368~370번(관내접촉1,조사중2). 코로나19 추가접종은 최고의 방역입니다. 적극 동참바랍니다."
784,2021/12/02 14:01:22,69,경상남도 통영시,131877,"[통영시청]12.2.(목) 확진자2명(299~300번)발생/확진자접촉1, 조사중1▲타지역방문 및 김장철·연말연시 모임 자제▲마스크 착용▲추가접종 동참 부탁드립니다"
785,2021/12/02 13:58:04,187,전라남도 목포시,131876,"[목포시청] 11.30.(화) 19시~21시30분 프라도유흥주점(번영로24), 21시~23시 CF룸 유흥주점(하당남부로61번길12)방문자는 즉시 검사바랍니다."
786,2021/12/02 13:54:30,226,충청남도 당진시,131875,[당진시청]②11/20(토)~11/27(토) 페리카나 합덕점(합덕시장로176)방문자는 시청선별진료소 검사바랍니다▲방문전 전자문진표 작성권고 vo.la/BRDCw
787,2021/12/02 13:53:52,226,충청남도 당진시,131874,"[당진시청]①11/20(토)이후 합덕목욕탕(합덕읍 합덕시장로 193-27)남탕,여탕포함 방문자는 16시40분까지 당진시청 선별진료소검사바랍니다."
788,2021/12/02 13:40:00,205,전라북도 김제시,131873,"[김제시청] 12.2.(목) 13시기준 확진자 4명발생(유증상2,격리해제전2). 접촉자 및 동선파악완료/유증상시 진단검사 바랍니다."
789,2021/12/02 13:22:51,230,충청남도 서천군,131872,[서천군청]12.2(목)12시기준 확진자 3명발생▲역학조사후 자세한사항은 홈페이지공지예정▲11.27(토)18시~20시 마서면 소재“장항횟집”방문자는 PCR검사바람
790,2021/12/02 13:21:59,198,전라남도 진도군,131871,[진도군청]12.2(목) 1명 확진(서울장례식장 방문)▲고군지수리 중국성식당 12.1(수)12:05~12:44 방문자는 검사바랍니다√모임·행사·타지역방문 자제바람
791,2021/12/02 13:17:42,67,경상남도 창녕군,131870,"[창녕군청]12.2(목) 확진자5명 발생(외국인3,내국인2) ▷50세 이상 추가접종 대상자는 당일 접종 또는 예약 ▷실내외마스크 착용해 주시기 바랍니다."
792,2021/12/02 13:06:18,92,경상북도 울진군,131869,[울진군청]후포어시장회도매센터 ‘의성횟집’ 11.19~11.29 방문자는 오늘 오후1시~2시「후포한마음광장옆 이동선별진료소」에서 검사바랍니다.보건소789-5056
793,2021/12/02 13:05:47,104,대구광역시 전체,131868,"[대구광역시]대명회실 연락소(종교시설)(남구 큰골8길 45, 2층) 11/22~23 방문자는 임시선별검사소 및 보건소(예약)에서 검사 받으시기 바랍니다"
794,2021/12/02 12:02:18,92,경상북도 울진군,131867,[울진군청]후포‘대성탕(여탕)’11.19~11.29이용자 및 검사원하는 분은 오늘 오후1시~2시「후포수협광장 이동선별진료소」에서 검사바랍니다.보건소789-5055
795,2021/12/02 11:43:32,217,제주특별자치도 전체,131866,"[제주도]제주시 한림읍소재 대동목욕탕(남탕) 11/24~11/29 08시~11시, (여탕) 11/28 11시~14시 방문자는 보건소 상담 및 검사 당부"
796,2021/12/02 11:43:12,217,제주특별자치도 전체,131865,"[제주도]제주시 한림읍소재 백부장집(음식점)11/24~11/27 08시~20시, 11/29 08시~20시, 11/30 08시~15시 방문자 보건소상담 및 검사당부"
797,2021/12/02 11:39:47,38,경기도 안양시,131864,[안양시청]▲12.2.(목) 11:00기준 신규확진자 66명 url.kr/5rv9m8 ▲60세 이상 12월 말까지 의료기관 예약없이 당일 추가접종(백신확인 필요)
798,2021/12/02 11:34:48,188,전라남도 무안군,131863,[무안군청] 11.20.(토) ~ 11.23.(화) 백제목욕탕 남탕(무안읍 무안로 469) 방문자는 인근 선별진료소에서 검사 바랍니다.
799,2021/12/02 11:30:10,136,서울특별시 전체,131862,"[서울시청] 12.2(목) 0시 신규확진자 2,268명 bit.ly/3o0icfp / 얀센접종자, 고위험군 추가접종 예약 ncvr2.kdca.go.kr ☎1339"
800,2021/12/02 11:30:10,136,서울특별시 전체,131862,"[서울시청] 12.2(목) 0시 신규확진자 2,268명 bit.ly/3o0icfp / 얀센접종자, 고위험군 추가접종 예약 ncvr2.kdca.go.kr ☎1339"
801,2021/12/02 11:30:07,227,충청남도 보령시,131861,"[보령시청]12.2.(목) 11:30기준 보령시 확진자 5명 발생(타지역 확진자 접촉 3, 역학조사중 2)자세한사항은 vo.la/onM84 참고 / 사적모임 자제"
802,2021/12/02 11:25:42,45,경기도 의왕시,131860,[의왕시청] (정정) 스타당구클럽(의왕시 부곡중앙로 7) 11.24. ~ 11.30. 이용자는 가까운 보건소에서 코로나19 검사를 받으시기 바랍니다.
803,2021/12/02 11:10:04,217,제주특별자치도 전체,131859,"[제주도]2일 0시기준 확진자 31명발생(누적확진3,762명, 완치3,447명, 사망9명, 자가격리1,310명) covid19.jeju.go.kr/info.jsp"
804,2021/12/02 11:03:58,2,강원도 전체,131858,[강원도청]12.1.(수) 도내 코로나19확진 144명(화천59원주25춘천23강릉14홍천6<해외1>동해5<해외1>속초5횡성2양구2인제2<해외1>철원1)▶방역철저!
805,2021/12/02 11:03:32,33,경기도 성남시,131857,"[성남시청] 12.2일 확진자 125명 발생. 소아청소년 기본접종, 60세이상 등 추가접종에 적극 참여하여 주시기 바랍니다 corona.seongnam.go.kr"
806,2021/12/02 11:00:07,229,충청남도 서산시,131856,"[서산시청] 12/2(목) 11시 기준 확진자 6명 발생(854~859번/관내접촉 2, 타지역접촉 2, 조사중 2) ▲60세이상 추가접종 대상자는 접종 바랍니다."
807,2021/12/02 10:59:56,44,경기도 용인시,131855,"[용인시청] 12월 2일 0시 기준 확진자 73명 ▲ 2차 접종 후 18세 이상 5개월, 60세 이상 4개월 경과자 추가접종 예약 중 ncvr.kdca.go.kr"
808,2021/12/02 10:55:00,210,전라북도 완주군,131854,[완주군청] 12월 2일(목) 0시 기준 확진자 9명 발생 / 발생정보 pf.kakao.com/_dpxmcl 참고 / 의심증상 시 검사 및 방역수칙 준수 바랍니다
809,2021/12/02 10:46:42,51,경기도 하남시,131853,"[하남시청] 12/2(목) 0시 신규 확진자 41명(관내 37명, 타지역 4명) c11.kr/uc4a / 18세 이상 추가접종 예약(ncvr.kdca.go.kr)"
810,2021/12/02 10:46:27,119,부산광역시 전체,131852,"[부산시]12.2(목,0시기준)158명(중1,서3,동4,영도1,부산진12,동래29,남5북8,해운대41사하8금정15강서1연제7수영6사상3기장4타시도3병원6해외1)"
811,2021/12/02 10:45:04,61,경상남도 사천시,131851,"[사천시청]11.29~12.1 축협축산물판매장(동금동) 방문자, 11.28.~11.30. 11:00~13:30 삼천포사우나(벌리동) 여탕 방문자 검사 바랍니다."
812,2021/12/02 10:39:26,57,경상남도 김해시,131850,[김해시청] 11.25~11.29 05:00~13:00 설창사거리 인근 명품달인김밥(김해대로 752)에 방문하신 분은 인근선별진료소에서 코로나 검사하시기바랍니다
813,2021/12/02 10:30:32,98,광주광역시 전체,131849,"[광주광역시] 11.25(목)11.26(금)11.29(월)11.30(화) 10시~14시 논두렁추어탕(동구 지산로78번길 19-1, 지산동) 방문자는 검사 바랍니다"
814,2021/12/02 10:30:00,214,전라북도 전주시,131848,[전주시청]12.2(목) 현재기준 12명 발생(전일 29명) / (corona.jeonju.go.kr) 의심증상시 선별진료소 검사 바랍니다.
815,2021/12/02 10:29:41,248,충청북도 청주시,131847,"[청주시청]12월 1일 확진자 19명 발생(상당구5,흥덕구5,청원구8,타지역1)▲홈페이지 참조▲코로나19 감염 및 중증예방을 위해 추가접종에 참여하시기 바랍니다."
816,2021/12/02 10:29:11,3,강원도 강릉시,131846,"[강릉시청]어제(수) 14명확진(타지역주민방문검사6,자가격리1,가족·지인등밀접촉7)/ 변이바이러스 확산우려/접종대상 청소년 및 추가접종대상자는 신속한 접종바랍니다"
817,2021/12/02 10:17:03,168,인천광역시 전체,131845,"[인천시]12.2.(목) 0시기준 코로나19 확진자 355명, ▶인천 관내 오미크론 확진자와 접촉자 발생, 3밀(밀집,밀접,밀폐)환경을 피하고 증상의심시 검사바람"
818,2021/12/02 10:15:37,240,충청북도 단양군,131844,[단양군청] 12.2.(목) 10:10기준 확진자 1명 발생. 이동동선 파악 후 홈페이지 공개. 모두의 안전을 위해 기본방역수칙 준수하시기 바랍니다.
819,2021/12/02 10:07:59,65,경상남도 진주시,131843,[진주시청] 11.27(토)04:55 ~ 11.28(일)06:12 진주중앙병원 장례식장(중안동) 201호 방문자는 17:00까지 보건소 선별진료소에서 검사바랍니다
820,2021/12/02 10:04:47,104,대구광역시 전체,131842,"[대구광역시] 2일 0시 기준 확진자 70명 발생. 지역발생 69명(북구18,달성군13,달서구12,수성구8,서구6,동구5,남구5,중구1,경북1), 해외유입 1명."
821,2021/12/02 10:02:59,113,대전광역시 전체,131841,"[대전광역시] 오늘 0시 기준, 어제 하루 총 166명 추가 발생.(동구 26, 중구 50, 서구 55, 유성구 26, 대덕구 9)."
822,2021/12/02 10:01:51,162,울산광역시 전체,131840,"[울산광역시] 12. 2. 0시기준 코로나19 확진자 18명(중구7, 남구4, 동구4, 북구3) ▲김장모임 등 타지역 주민 접촉자는 코로나19 검사 바랍니다."
823,2021/12/02 10:01:05,52,경기도 화성시,131839,"[화성시청] 12월 2일 0시 기준, 확진자 41명 발생하였습니다. 상세내용은 hscity.go.kr/crn.do 참조"
824,2021/12/02 10:00:29,74,경상북도 전체,131838,"[경상북도청]12/2 0시 기준 신규확진 106명(포항31,구미18,영덕9,김천7,경산7,군위7,문경6,울진5,경주3,청도3,칠곡3,영천2,의성2,성주2,안동1)"
825,2021/12/02 10:00:27,34,경기도 수원시,131837,"[수원시청] 12월 2일 0시 기준, 수원 확진자 115명 발생. 기침, 발열 등 의심증상 있으면 가까운 선별진료소에서 검사 바랍니다. me2.kr/asnmn"
826,2021/12/02 10:00:14,6474,세종특별자치시,131836,"[세종시청] 전일확진자 8명 발생. 확진자관련(가족4, 타지역3) 군부대관련 1/ 추가접종 안내 문자받은 대상자는 적극 접종에 동참바랍니다."
827,2021/12/02 09:58:17,231,충청남도 아산시,131835,"[아산시청]12월1일 확진자 18명(가족1,학교4,직장1,타지역2,조사중10)/ 내일까지 재난기본소득 지원금 신청. 미신청자 해당읍면동(6/30기준) 신청요망"
828,2021/12/02 09:47:19,61,경상남도 사천시,131834,[사천시청]11.24.(수)~12.1.(수) 이홍기가정의학과의원(선구동) 방문자는 검사 바랍니다. 금일 삼천포보건센터 선별진료소 17:00까지 임시운영 합니다.
829,2021/12/02 09:46:48,45,경기도 의왕시,131833,[의왕시청] 스타당구장(의왕시 부곡중앙남1길 9) 11.24. ~ 11.30. 이용자는 가까운 보건소에서 코로나19 검사를 받으시기 바랍니다.
830,2021/12/02 09:39:08,68,경상남도 창원시,131832,"[창원시청] 12.1. 확진자 17명 발생 ▲의창1,성산3,합포5,타지역5,격리중3 △접종문의)창원225-7500/마산225-5160/진해225-7750"
831,2021/12/02 09:30:25,238,충청북도 전체,131831,"[충북도청] 안전한 일상회복을 위한 ▲하루 3번, 10분 이상 창문열기 ▲환풍기 수시 가동 바랍니다. ▲1일 도내 확진자 49명 발생"
832,2021/12/02 09:29:59,56,경상남도 고성군,131830,"[고성군청]12. 2. 9시기준, 확진자2명(고성194~195번/수도권 확진자 접촉)발생▲유증상시 거주지 선별진료소에서 검사받기 바랍니다."
833,2021/12/02 09:28:37,23,경기도 고양시,131829,"[고양시청] 12.1.(수) 일일 확진자 152명(덕양구57,일산동구63,일산서구32) ▶타지역확진 고양시민 19명 vo.la/iBARC 참조바랍니다."
834,2021/12/02 09:22:38,193,전라남도 영광군,131828,"[영광군청] 12.1.(수) 24시 기준 확진자 2명(조사 중)▲감염경로 불분명 확진자 급증▲마스크 착용, 타지역 방문·접촉 자제, 의심증상시 진단검사 바랍니다."
835,2021/12/02 09:19:41,215,전라북도 정읍시,131827,"[정읍시청] 2일(목) 9시기준 확진자 3명 발생(정읍230~232) / 타지역거주2,정읍1 / 유증상시 신속 검사바랍니다. pf.kakao.com/_axcMvK"
836,2021/12/02 09:16:27,234,충청남도 천안시,131826,"[천안시청] 확진자 57명[종교시설 관련3, 어린이집 관련9, 관내23, 조사중15, 타지역6, 격리중1]▶ 코로나19 의심 증상 시 즉시 진단검사 바랍니다."
837,2021/12/02 09:14:58,240,충청북도 단양군,131825,[단양군청] 11.29.(월) 08:05~09:30 영춘면 온달문화복지회관 남탕을 이용하신분은 반드시 코로나19 검사 받으시기 바랍니다.
838,2021/12/02 09:10:41,50,경기도 포천시,131824,"[포천시청] 12월 2일 0시 기준 코로나19 일일확진자 21명(포천시 14명, 타지역 7명 거주/내국인 12명, 외국인 9명) 발생. c11.kr/ubzd"
839,2021/12/02 09:01:22,31,경기도 동두천시,131823,[동두천시청] 12월2일0시 기준 확진자 13명 발생(동두천13명 c11.kr/ddc21 ) 추가 백신접종에 적극 참여 바랍니다.예약 ncvr.kdca.go.kr
840,2021/12/02 09:00:48,216,전라북도 진안군,131822,[진안군청] 12월 2(목) 08시 기준(전일 확진자 1명 추가 발생)/방역수칙 준수 바랍니다.
841,2021/12/02 09:00:39,39,경기도 양주시,131821,"[양주시청] 12월 02일 00시 기준 확진자 32명 발생/기침, 발열 등 의심증상 발현시 가까운 선별진료소에서 검사받으시기 바랍니다. c11.kr/o1wn"
842,2021/12/02 09:00:33,12,강원도 인제군,131820,[인제군청] 11.22.(월)~12.1.(수) 상남면사무소 방문자께서는 금일 상남우체국 뒤 공영주차장에서 코로나 검사(시간10:30~12:00)를 받기 바랍니다.
843,2021/12/02 09:00:06,48,경기도 파주시,131819,[파주시청] 12월 2일 0시 기준 확진자 44명 발생. 홈페이지 vo.la/DVULs 참고바랍니다. 50세 이상 추가접종 대상자는 당일접종 또는 예약바랍니다.
844,2021/12/02 08:59:58,231,충청남도 아산시,131818,[아산시청] 21.11.29(월) 온천현대탕(충무로63) '남탕' 이용객은 코로나 검사를 받으시기 바랍니다. 선별진료소 : 이순신 종합운동장 ☎1899-7425
845,2021/12/02 08:52:19,"180,181,182,184,186,187,189,193,194,195,196,197,198,199,200","전라남도 강진군,전라남도 고흥군,전라남도 곡성군,전라남도 구례군,전라남도 담양군,전라남도 목포시,전라남도 보성군,전라남도 영광군,전라남도 영암군,전라남도 완도군,전라남도 장성군,전라남도 장흥군,전라남도 진도군,전라남도 함평군,전라남도 해남군",131817,"[전남도청] 12.1. 24시 기준 확진 39명(목포1,여수4,순천2,나주2,광양7,담양4,곡성2,구례1,보성3,화순5,영암2,무안2,영광2/해외2<화순,신안>)"
846,2021/12/02 08:51:47,211,전라북도 익산시,131816,[익산시청] 12월 02일 ▶전일 7명 919~925번 ▶돌파감염다수 추가 접종 필수 ▶익산시선별문진표 covid19m.kdca.go.kr/phc/35700092
847,2021/12/02 08:46:26,203,전라북도 고창군,131815,"[고창군청] 12.2(목) 08:00 현재 확진자 6명 발생(185~190번), 방역수칙 준수와 의심증상시 검사가 일상회복의 필수 조건입니다."
848,2021/12/02 08:34:38,185,전라남도 나주시,131814,[나주시청] 12.2.08시기준. 확진자 2명발생. 동선·접촉자 파악완료. 타지역 관련 확진자 급증. 추가접종 참여 시급. 타지역 관련 및 증상발현 시 검사 필수
849,2021/12/02 08:31:27,63,경상남도 양산시,131813,"[부산경찰청] 양산시에서 배회중인 허몽돌씨(남, 85세)를 찾습니다 - 165cm, 60kg, 곤색 잠바, 회색조끼, 검정골덴바지 vo.la/T8rpQ/ ☎182"
850,2021/12/02 08:31:27,63,경상남도 양산시,131813,"[부산경찰청] 양산시에서 배회중인 허몽돌씨(남, 85세)를 찾습니다 - 165cm, 60kg, 곤색 잠바, 회색조끼, 검정골덴바지 vo.la/T8rpQ/ ☎182"
851,2021/12/02 08:27:15,206,전라북도 남원시,131812,"[남원시청] 12.02.(목) 08시 기준, 전일 확진자 7명(남원251~7번)/확진자접촉6, 조사중1▲타지역 방문 자제, 유증상시 즉시 검사받으시기 바랍니다."
852,2021/12/02 08:24:45,191,전라남도 신안군,131811,"[신안군청] 12.01.(수) 24시 기준 확진자 1명(해외입국자, 접촉자 없음) 발생, 수도권 등 타지역 방문.접촉한 분은 증상유무 관계없이 진단검사 바랍니다."
